vars,CPO
lst_day_cat|ndvi_cat|open_def_cat|soil_moisture_cat|soil_pH_cat,18.2968126712553
lst_day_cat|ndvi_cat|open_def_cat|soil_moisture_cat|soil_temp_cat,18.6102749451787
lst_day_cat|ndvi_cat|open_def_cat|soil_pH_cat|soil_temp_cat,18.6022250111155
lst_day_cat|ndvi_cat|prec_cat|rel_humidity_cat|soil_moisture_cat,18.5232339255295
lst_day_cat|ndvi_cat|prec_cat|rel_humidity_cat|soil_pH_cat,18.378850999195
lst_day_cat|ndvi_cat|prec_cat|rel_humidity_cat|soil_temp_cat,18.5753855591938
lst_day_cat|ndvi_cat|prec_cat|soil_moisture_cat|soil_pH_cat,18.419800448018
lst_day_cat|ndvi_cat|prec_cat|soil_moisture_cat|soil_temp_cat,18.6278457806861
lst_day_cat|ndvi_cat|prec_cat|soil_pH_cat|soil_temp_cat,18.5817639394089
lst_day_cat|ndvi_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat,18.3029791367898
lst_day_cat|ndvi_cat|rel_humidity_cat|soil_moisture_cat|soil_temp_cat,18.5823429970688
lst_day_cat|ndvi_cat|rel_humidity_cat|soil_pH_cat|soil_temp_cat,18.597247371914
lst_day_cat|ndvi_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.6061568486761
lst_day_cat|open_def_cat|prec_cat|rel_humidity_cat|soil_moisture_cat,18.3550345969764
lst_day_cat|open_def_cat|prec_cat|rel_humidity_cat|soil_pH_cat,18.4319457334768
lst_day_cat|open_def_cat|prec_cat|rel_humidity_cat|soil_temp_cat,18.5703504070461
lst_day_cat|open_def_cat|prec_cat|soil_moisture_cat|soil_pH_cat,18.4706174856014
lst_day_cat|open_def_cat|prec_cat|soil_moisture_cat|soil_temp_cat,18.6197389688581
lst_day_cat|open_def_cat|prec_cat|soil_pH_cat|soil_temp_cat,18.415580004434
lst_day_cat|open_def_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat,18.4642804270899
lst_day_cat|open_def_cat|rel_humidity_cat|soil_moisture_cat|soil_temp_cat,18.6530001349406
lst_day_cat|open_def_cat|rel_humidity_cat|soil_pH_cat|soil_temp_cat,18.4831066332928
lst_day_cat|open_def_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.5992718103959
lst_day_cat|prec_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat,18.4710659599797
lst_day_cat|prec_cat|rel_humidity_cat|soil_moisture_cat|soil_temp_cat,18.6371353285919
lst_day_cat|prec_cat|rel_humidity_cat|soil_pH_cat|soil_temp_cat,18.579367388977
lst_day_cat|prec_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.6145444977071
lst_day_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.6220156748768
ndvi_cat|open_def_cat|prec_cat|rel_humidity_cat|soil_moisture_cat,18.6907169333509
ndvi_cat|open_def_cat|prec_cat|rel_humidity_cat|soil_pH_cat,18.6306342879932
ndvi_cat|open_def_cat|prec_cat|rel_humidity_cat|soil_temp_cat,18.5940044141795
ndvi_cat|open_def_cat|prec_cat|soil_moisture_cat|soil_pH_cat,18.7137925459924
ndvi_cat|open_def_cat|prec_cat|soil_moisture_cat|soil_temp_cat,18.5973997818199
ndvi_cat|open_def_cat|prec_cat|soil_pH_cat|soil_temp_cat,18.6649050748517
ndvi_cat|open_def_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat,18.3910863654404
ndvi_cat|open_def_cat|rel_humidity_cat|soil_moisture_cat|soil_temp_cat,18.5923457584169
ndvi_cat|open_def_cat|rel_humidity_cat|soil_pH_cat|soil_temp_cat,18.62232497932
ndvi_cat|open_def_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.6278358895938
ndvi_cat|prec_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat,18.6513280924846
ndvi_cat|prec_cat|rel_humidity_cat|soil_moisture_cat|soil_temp_cat,18.6238412529029
ndvi_cat|prec_cat|rel_humidity_cat|soil_pH_cat|soil_temp_cat,18.6283367163176
ndvi_cat|prec_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.6580416814279
ndvi_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.6428621730468
open_def_cat|prec_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat,18.5951303286712
open_def_cat|prec_cat|rel_humidity_cat|soil_moisture_cat|soil_temp_cat,18.6276421277053
open_def_cat|prec_cat|rel_humidity_cat|soil_pH_cat|soil_temp_cat,18.571559323509
open_def_cat|prec_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.6739929027454
open_def_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.6118998327299
prec_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.6393958241711
elevation_cat|improved_water_cat|lst_day_cat|ndvi_cat|open_def_cat|prec_cat,18.6016680845502
elevation_cat|improved_water_cat|lst_day_cat|ndvi_cat|open_def_cat|rel_humidity_cat,18.4247706714326
elevation_cat|improved_water_cat|lst_day_cat|ndvi_cat|open_def_cat|soil_moisture_cat,18.5611270775707
elevation_cat|improved_water_cat|lst_day_cat|ndvi_cat|open_def_cat|soil_pH_cat,18.4818768196841
elevation_cat|improved_water_cat|lst_day_cat|ndvi_cat|open_def_cat|soil_temp_cat,18.5266503944428
elevation_cat|improved_water_cat|lst_day_cat|ndvi_cat|prec_cat|rel_humidity_cat,18.5365511996545
elevation_cat|improved_water_cat|lst_day_cat|ndvi_cat|prec_cat|soil_moisture_cat,18.6446736918925
elevation_cat|improved_water_cat|lst_day_cat|ndvi_cat|prec_cat|soil_pH_cat,18.603644929366
elevation_cat|improved_water_cat|lst_day_cat|ndvi_cat|prec_cat|soil_temp_cat,18.5731899326241
elevation_cat|improved_water_cat|lst_day_cat|ndvi_cat|rel_humidity_cat|soil_moisture_cat,18.3956985438783
elevation_cat|improved_water_cat|lst_day_cat|ndvi_cat|rel_humidity_cat|soil_pH_cat,18.3998251746924
elevation_cat|improved_water_cat|lst_day_cat|ndvi_cat|rel_humidity_cat|soil_temp_cat,18.4140129479933
elevation_cat|improved_water_cat|lst_day_cat|ndvi_cat|soil_moisture_cat|soil_pH_cat,18.5261182569349
elevation_cat|improved_water_cat|lst_day_cat|ndvi_cat|soil_moisture_cat|soil_temp_cat,18.517025537078
elevation_cat|improved_water_cat|lst_day_cat|ndvi_cat|soil_pH_cat|soil_temp_cat,18.4753819102451
elevation_cat|improved_water_cat|lst_day_cat|open_def_cat|prec_cat|rel_humidity_cat,18.5860578499896
elevation_cat|improved_water_cat|lst_day_cat|open_def_cat|prec_cat|soil_moisture_cat,18.7094491928537
elevation_cat|improved_water_cat|lst_day_cat|open_def_cat|prec_cat|soil_pH_cat,18.5995000607102
elevation_cat|improved_water_cat|lst_day_cat|open_def_cat|prec_cat|soil_temp_cat,18.6085502013696
elevation_cat|improved_water_cat|lst_day_cat|open_def_cat|rel_humidity_cat|soil_moisture_cat,18.5179886631687
elevation_cat|improved_water_cat|lst_day_cat|open_def_cat|rel_humidity_cat|soil_pH_cat,18.3856085390662
elevation_cat|improved_water_cat|lst_day_cat|open_def_cat|rel_humidity_cat|soil_temp_cat,18.4882340829236
elevation_cat|improved_water_cat|lst_day_cat|open_def_cat|soil_moisture_cat|soil_pH_cat,18.5312240032703
elevation_cat|improved_water_cat|lst_day_cat|open_def_cat|soil_moisture_cat|soil_temp_cat,18.5748171049314
elevation_cat|improved_water_cat|lst_day_cat|open_def_cat|soil_pH_cat|soil_temp_cat,18.5002705699301
elevation_cat|improved_water_cat|lst_day_cat|prec_cat|rel_humidity_cat|soil_moisture_cat,18.6439875045644
elevation_cat|improved_water_cat|lst_day_cat|prec_cat|rel_humidity_cat|soil_pH_cat,18.5693400246485
elevation_cat|improved_water_cat|lst_day_cat|prec_cat|rel_humidity_cat|soil_temp_cat,18.5362942570557
elevation_cat|improved_water_cat|lst_day_cat|prec_cat|soil_moisture_cat|soil_pH_cat,18.6765154031803
elevation_cat|improved_water_cat|lst_day_cat|prec_cat|soil_moisture_cat|soil_temp_cat,18.6805088172453
elevation_cat|improved_water_cat|lst_day_cat|prec_cat|soil_pH_cat|soil_temp_cat,18.588292073205
elevation_cat|improved_water_cat|lst_day_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat,18.4691645808987
elevation_cat|improved_water_cat|lst_day_cat|rel_humidity_cat|soil_moisture_cat|soil_temp_cat,18.5510739335832
elevation_cat|improved_water_cat|lst_day_cat|rel_humidity_cat|soil_pH_cat|soil_temp_cat,18.4328031381791
elevation_cat|improved_water_cat|lst_day_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.5776860507697
elevation_cat|improved_water_cat|ndvi_cat|open_def_cat|prec_cat|rel_humidity_cat,18.5742110594167
elevation_cat|improved_water_cat|ndvi_cat|open_def_cat|prec_cat|soil_moisture_cat,18.6062019918828
elevation_cat|improved_water_cat|ndvi_cat|open_def_cat|prec_cat|soil_pH_cat,18.6581191998347
elevation_cat|improved_water_cat|ndvi_cat|open_def_cat|prec_cat|soil_temp_cat,18.5640047551178
elevation_cat|improved_water_cat|ndvi_cat|open_def_cat|rel_humidity_cat|soil_moisture_cat,18.508107727287
elevation_cat|improved_water_cat|ndvi_cat|open_def_cat|rel_humidity_cat|soil_pH_cat,18.4359503982487
elevation_cat|improved_water_cat|ndvi_cat|open_def_cat|rel_humidity_cat|soil_temp_cat,18.4092628116255
elevation_cat|improved_water_cat|ndvi_cat|open_def_cat|soil_moisture_cat|soil_pH_cat,18.6086376149896
elevation_cat|improved_water_cat|ndvi_cat|open_def_cat|soil_moisture_cat|soil_temp_cat,18.5686457528099
elevation_cat|improved_water_cat|ndvi_cat|open_def_cat|soil_pH_cat|soil_temp_cat,18.5547244207704
elevation_cat|improved_water_cat|ndvi_cat|prec_cat|rel_humidity_cat|soil_moisture_cat,18.5933844812936
elevation_cat|improved_water_cat|ndvi_cat|prec_cat|rel_humidity_cat|soil_pH_cat,18.5645381169332
elevation_cat|improved_water_cat|ndvi_cat|prec_cat|rel_humidity_cat|soil_temp_cat,18.4913380593103
elevation_cat|improved_water_cat|ndvi_cat|prec_cat|soil_moisture_cat|soil_pH_cat,18.6696978814724
elevation_cat|improved_water_cat|ndvi_cat|prec_cat|soil_moisture_cat|soil_temp_cat,18.6233142983881
elevation_cat|improved_water_cat|ndvi_cat|prec_cat|soil_pH_cat|soil_temp_cat,18.6230077110761
elevation_cat|improved_water_cat|ndvi_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat,18.4900009383527
elevation_cat|improved_water_cat|ndvi_cat|rel_humidity_cat|soil_moisture_cat|soil_temp_cat,18.570334767644
elevation_cat|improved_water_cat|ndvi_cat|rel_humidity_cat|soil_pH_cat|soil_temp_cat,18.4723020925378
elevation_cat|improved_water_cat|ndvi_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.5909231403632
elevation_cat|improved_water_cat|open_def_cat|prec_cat|rel_humidity_cat|soil_moisture_cat,18.6416197782174
elevation_cat|improved_water_cat|open_def_cat|prec_cat|rel_humidity_cat|soil_pH_cat,18.5348844565357
elevation_cat|improved_water_cat|open_def_cat|prec_cat|rel_humidity_cat|soil_temp_cat,18.6444817311705
elevation_cat|improved_water_cat|open_def_cat|prec_cat|soil_moisture_cat|soil_pH_cat,18.6356975176561
elevation_cat|improved_water_cat|open_def_cat|prec_cat|soil_moisture_cat|soil_temp_cat,18.6760513320166
elevation_cat|improved_water_cat|open_def_cat|prec_cat|soil_pH_cat|soil_temp_cat,18.6190764419402
elevation_cat|improved_water_cat|open_def_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat,18.5323974587655
elevation_cat|improved_water_cat|open_def_cat|rel_humidity_cat|soil_moisture_cat|soil_temp_cat,18.5676143941524
elevation_cat|improved_water_cat|open_def_cat|rel_humidity_cat|soil_pH_cat|soil_temp_cat,18.5118692785285
elevation_cat|improved_water_cat|open_def_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.6047188802666
elevation_cat|improved_water_cat|prec_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat,18.5580891754234
elevation_cat|improved_water_cat|prec_cat|rel_humidity_cat|soil_moisture_cat|soil_temp_cat,18.6867283461014
elevation_cat|improved_water_cat|prec_cat|rel_humidity_cat|soil_pH_cat|soil_temp_cat,18.6118645519217
elevation_cat|improved_water_cat|prec_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.6724661846258
elevation_cat|improved_water_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.5926330597161
elevation_cat|lst_day_cat|ndvi_cat|open_def_cat|prec_cat|rel_humidity_cat,18.6119102296823
elevation_cat|lst_day_cat|ndvi_cat|open_def_cat|prec_cat|soil_moisture_cat,18.6080802406661
elevation_cat|lst_day_cat|ndvi_cat|open_def_cat|prec_cat|soil_pH_cat,18.6459310951621
elevation_cat|lst_day_cat|ndvi_cat|open_def_cat|prec_cat|soil_temp_cat,18.6299028388392
elevation_cat|lst_day_cat|ndvi_cat|open_def_cat|rel_humidity_cat|soil_moisture_cat,18.4356976627056
elevation_cat|lst_day_cat|ndvi_cat|open_def_cat|rel_humidity_cat|soil_pH_cat,18.4761557328736
elevation_cat|lst_day_cat|ndvi_cat|open_def_cat|rel_humidity_cat|soil_temp_cat,18.5121699071757
elevation_cat|lst_day_cat|ndvi_cat|open_def_cat|soil_moisture_cat|soil_pH_cat,18.4663903918296
elevation_cat|lst_day_cat|ndvi_cat|open_def_cat|soil_moisture_cat|soil_temp_cat,18.5925463482404
elevation_cat|lst_day_cat|ndvi_cat|open_def_cat|soil_pH_cat|soil_temp_cat,18.5327419696511
elevation_cat|lst_day_cat|ndvi_cat|prec_cat|rel_humidity_cat|soil_moisture_cat,18.6188615333528
elevation_cat|lst_day_cat|ndvi_cat|prec_cat|rel_humidity_cat|soil_pH_cat,18.6278448159859
elevation_cat|lst_day_cat|ndvi_cat|prec_cat|rel_humidity_cat|soil_temp_cat,18.5096840460561
elevation_cat|lst_day_cat|ndvi_cat|prec_cat|soil_moisture_cat|soil_pH_cat,18.5782499223138
elevation_cat|lst_day_cat|ndvi_cat|prec_cat|soil_moisture_cat|soil_temp_cat,18.6457764599575
elevation_cat|lst_day_cat|ndvi_cat|prec_cat|soil_pH_cat|soil_temp_cat,18.6490918767925
elevation_cat|lst_day_cat|ndvi_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat,18.4458946436754
elevation_cat|lst_day_cat|ndvi_cat|rel_humidity_cat|soil_moisture_cat|soil_temp_cat,18.5503512278866
elevation_cat|lst_day_cat|ndvi_cat|rel_humidity_cat|soil_pH_cat|soil_temp_cat,18.5288200386294
elevation_cat|lst_day_cat|ndvi_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.5758645450453
elevation_cat|lst_day_cat|open_def_cat|prec_cat|rel_humidity_cat|soil_moisture_cat,18.6178699248723
elevation_cat|lst_day_cat|open_def_cat|prec_cat|rel_humidity_cat|soil_pH_cat,18.5597630601119
elevation_cat|lst_day_cat|open_def_cat|prec_cat|rel_humidity_cat|soil_temp_cat,18.5783755029103
elevation_cat|lst_day_cat|open_def_cat|prec_cat|soil_moisture_cat|soil_pH_cat,18.6030891263441
elevation_cat|lst_day_cat|open_def_cat|prec_cat|soil_moisture_cat|soil_temp_cat,18.7120552436063
elevation_cat|lst_day_cat|open_def_cat|prec_cat|soil_pH_cat|soil_temp_cat,18.6207809926378
elevation_cat|lst_day_cat|open_def_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat,18.5524710522754
elevation_cat|lst_day_cat|open_def_cat|rel_humidity_cat|soil_moisture_cat|soil_temp_cat,18.6750468770757
elevation_cat|lst_day_cat|open_def_cat|rel_humidity_cat|soil_pH_cat|soil_temp_cat,18.5267242868565
elevation_cat|lst_day_cat|open_def_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.593965988483
elevation_cat|lst_day_cat|prec_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat,18.6057461911885
elevation_cat|lst_day_cat|prec_cat|rel_humidity_cat|soil_moisture_cat|soil_temp_cat,18.7156897476775
elevation_cat|lst_day_cat|prec_cat|rel_humidity_cat|soil_pH_cat|soil_temp_cat,18.5561563066784
elevation_cat|lst_day_cat|prec_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.6713706520002
elevation_cat|lst_day_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.6175438291449
elevation_cat|ndvi_cat|open_def_cat|prec_cat|rel_humidity_cat|soil_moisture_cat,18.6035348213942
elevation_cat|ndvi_cat|open_def_cat|prec_cat|rel_humidity_cat|soil_pH_cat,18.6281400967892
elevation_cat|ndvi_cat|open_def_cat|prec_cat|rel_humidity_cat|soil_temp_cat,18.5641507815984
elevation_cat|ndvi_cat|open_def_cat|prec_cat|soil_moisture_cat|soil_pH_cat,18.7312340351942
elevation_cat|ndvi_cat|open_def_cat|prec_cat|soil_moisture_cat|soil_temp_cat,18.6309690606172
elevation_cat|ndvi_cat|open_def_cat|prec_cat|soil_pH_cat|soil_temp_cat,18.666803025747
elevation_cat|ndvi_cat|open_def_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat,18.5045550097026
elevation_cat|ndvi_cat|open_def_cat|rel_humidity_cat|soil_moisture_cat|soil_temp_cat,18.5891015516889
elevation_cat|ndvi_cat|open_def_cat|rel_humidity_cat|soil_pH_cat|soil_temp_cat,18.5551270167102
elevation_cat|ndvi_cat|open_def_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.6264123774062
elevation_cat|ndvi_cat|prec_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat,18.6592316115259
elevation_cat|ndvi_cat|prec_cat|rel_humidity_cat|soil_moisture_cat|soil_temp_cat,18.599411854288
elevation_cat|ndvi_cat|prec_cat|rel_humidity_cat|soil_pH_cat|soil_temp_cat,18.6480466832641
elevation_cat|ndvi_cat|prec_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.708186577007
elevation_cat|ndvi_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.619077042425
elevation_cat|open_def_cat|prec_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat,18.5754479973577
elevation_cat|open_def_cat|prec_cat|rel_humidity_cat|soil_moisture_cat|soil_temp_cat,18.7073241654373
elevation_cat|open_def_cat|prec_cat|rel_humidity_cat|soil_pH_cat|soil_temp_cat,18.5689824826219
elevation_cat|open_def_cat|prec_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.7013086343604
elevation_cat|open_def_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.6264580634677
elevation_cat|prec_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.7114455711286
improved_water_cat|lst_day_cat|ndvi_cat|open_def_cat|prec_cat|rel_humidity_cat,18.5263148437281
improved_water_cat|lst_day_cat|ndvi_cat|open_def_cat|prec_cat|soil_moisture_cat,18.5824019259364
improved_water_cat|lst_day_cat|ndvi_cat|open_def_cat|prec_cat|soil_pH_cat,18.5857170971266
improved_water_cat|lst_day_cat|ndvi_cat|open_def_cat|prec_cat|soil_temp_cat,18.5991695972179
improved_water_cat|lst_day_cat|ndvi_cat|open_def_cat|rel_humidity_cat|soil_moisture_cat,18.5525062931349
improved_water_cat|lst_day_cat|ndvi_cat|open_def_cat|rel_humidity_cat|soil_pH_cat,18.4855460834509
improved_water_cat|lst_day_cat|ndvi_cat|open_def_cat|rel_humidity_cat|soil_temp_cat,18.6087430334752
improved_water_cat|lst_day_cat|ndvi_cat|open_def_cat|soil_moisture_cat|soil_pH_cat,18.5827802463995
improved_water_cat|lst_day_cat|ndvi_cat|open_def_cat|soil_moisture_cat|soil_temp_cat,18.6116799826418
improved_water_cat|lst_day_cat|ndvi_cat|open_def_cat|soil_pH_cat|soil_temp_cat,18.5830362594477
improved_water_cat|lst_day_cat|ndvi_cat|prec_cat|rel_humidity_cat|soil_moisture_cat,18.5246880487285
improved_water_cat|lst_day_cat|ndvi_cat|prec_cat|rel_humidity_cat|soil_pH_cat,18.4787673349919
improved_water_cat|lst_day_cat|ndvi_cat|prec_cat|rel_humidity_cat|soil_temp_cat,18.5634636261316
improved_water_cat|lst_day_cat|ndvi_cat|prec_cat|soil_moisture_cat|soil_pH_cat,18.5851667619942
improved_water_cat|lst_day_cat|ndvi_cat|prec_cat|soil_moisture_cat|soil_temp_cat,18.6312358792797
improved_water_cat|lst_day_cat|ndvi_cat|prec_cat|soil_pH_cat|soil_temp_cat,18.5712972553478
improved_water_cat|lst_day_cat|ndvi_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat,18.4690470608721
improved_water_cat|lst_day_cat|ndvi_cat|rel_humidity_cat|soil_moisture_cat|soil_temp_cat,18.5811807167041
improved_water_cat|lst_day_cat|ndvi_cat|rel_humidity_cat|soil_pH_cat|soil_temp_cat,18.5559523977412
improved_water_cat|lst_day_cat|ndvi_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.5999040338073
improved_water_cat|lst_day_cat|open_def_cat|prec_cat|rel_humidity_cat|soil_moisture_cat,18.6194220369686
improved_water_cat|lst_day_cat|open_def_cat|prec_cat|rel_humidity_cat|soil_pH_cat,18.4542390668775
improved_water_cat|lst_day_cat|open_def_cat|prec_cat|rel_humidity_cat|soil_temp_cat,18.5837436813427
improved_water_cat|lst_day_cat|open_def_cat|prec_cat|soil_moisture_cat|soil_pH_cat,18.6048686724787
improved_water_cat|lst_day_cat|open_def_cat|prec_cat|soil_moisture_cat|soil_temp_cat,18.6189409527931
improved_water_cat|lst_day_cat|open_def_cat|prec_cat|soil_pH_cat|soil_temp_cat,18.5474704202701
improved_water_cat|lst_day_cat|open_def_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat,18.4261338089399
improved_water_cat|lst_day_cat|open_def_cat|rel_humidity_cat|soil_moisture_cat|soil_temp_cat,18.6429896737138
improved_water_cat|lst_day_cat|open_def_cat|rel_humidity_cat|soil_pH_cat|soil_temp_cat,18.4756724974721
improved_water_cat|lst_day_cat|open_def_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.6053223937273
improved_water_cat|lst_day_cat|prec_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat,18.4761681933786
improved_water_cat|lst_day_cat|prec_cat|rel_humidity_cat|soil_moisture_cat|soil_temp_cat,18.5934471767032
improved_water_cat|lst_day_cat|prec_cat|rel_humidity_cat|soil_pH_cat|soil_temp_cat,18.4716619018474
improved_water_cat|lst_day_cat|prec_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.5665960976342
improved_water_cat|lst_day_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.592698801854
improved_water_cat|ndvi_cat|open_def_cat|prec_cat|rel_humidity_cat|soil_moisture_cat,18.6758964677431
improved_water_cat|ndvi_cat|open_def_cat|prec_cat|rel_humidity_cat|soil_pH_cat,18.6684454021533
improved_water_cat|ndvi_cat|open_def_cat|prec_cat|rel_humidity_cat|soil_temp_cat,18.5312462358854
improved_water_cat|ndvi_cat|open_def_cat|prec_cat|soil_moisture_cat|soil_pH_cat,18.754568785575
improved_water_cat|ndvi_cat|open_def_cat|prec_cat|soil_moisture_cat|soil_temp_cat,18.6231359993938
improved_water_cat|ndvi_cat|open_def_cat|prec_cat|soil_pH_cat|soil_temp_cat,18.628106793574
improved_water_cat|ndvi_cat|open_def_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat,18.609807080524
improved_water_cat|ndvi_cat|open_def_cat|rel_humidity_cat|soil_moisture_cat|soil_temp_cat,18.5551834793924
improved_water_cat|ndvi_cat|open_def_cat|rel_humidity_cat|soil_pH_cat|soil_temp_cat,18.5349296537968
improved_water_cat|ndvi_cat|open_def_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.6089051412255
improved_water_cat|ndvi_cat|prec_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat,18.6768222006943
improved_water_cat|ndvi_cat|prec_cat|rel_humidity_cat|soil_moisture_cat|soil_temp_cat,18.5598875229964
improved_water_cat|ndvi_cat|prec_cat|rel_humidity_cat|soil_pH_cat|soil_temp_cat,18.5468962671065
improved_water_cat|ndvi_cat|prec_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.635978052296
improved_water_cat|ndvi_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.5881575063937
improved_water_cat|open_def_cat|prec_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat,18.6434683025313
improved_water_cat|open_def_cat|prec_cat|rel_humidity_cat|soil_moisture_cat|soil_temp_cat,18.6314693846146
improved_water_cat|open_def_cat|prec_cat|rel_humidity_cat|soil_pH_cat|soil_temp_cat,18.5363631281767
improved_water_cat|open_def_cat|prec_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.6785180840532
improved_water_cat|open_def_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.5939341793087
improved_water_cat|prec_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.6113543358355
lst_day_cat|ndvi_cat|open_def_cat|prec_cat|rel_humidity_cat|soil_moisture_cat,18.5171759956201
lst_day_cat|ndvi_cat|open_def_cat|prec_cat|rel_humidity_cat|soil_pH_cat,18.4082346281348
lst_day_cat|ndvi_cat|open_def_cat|prec_cat|rel_humidity_cat|soil_temp_cat,18.5923864231439
lst_day_cat|ndvi_cat|open_def_cat|prec_cat|soil_moisture_cat|soil_pH_cat,18.4595267910666
lst_day_cat|ndvi_cat|open_def_cat|prec_cat|soil_moisture_cat|soil_temp_cat,18.5910489548861
lst_day_cat|ndvi_cat|open_def_cat|prec_cat|soil_pH_cat|soil_temp_cat,18.6408746587238
